Timestep,Max,Avg
5207080,0.0,0.0
5207300,1,1.0
5207340,5,5.0
5207660,5,5.0
5207700,0.0,0.0
5207720,18,18.0
5208060,1,1.0
5208240,1,1.0
5208300,0.0,0.0
5208320,7,7.0
5208340,0.0,0.0
5208720,0.0,0.0
5208800,1,1.0
5208960,4,4.0
5209040,5,5.0
5209260,3,3.0
5209380,1,1.0
5209480,22,22.0
5209520,6,6.0
5210040,0.0,0.0
5210080,1,1.0
5210400,8,8.0
5210480,3,3.0
5211060,3,3.0
5211300,4,4.0
5211820,15,15.0
5211900,4,4.0
5212060,0.0,0.0
5212160,11,11.0
5212500,8,8.0
5212660,1,1.0
5212820,0.0,0.0
5212860,3,3.0
5213160,0.0,0.0
5213500,0.0,0.0
5213800,6,6.0
5214000,4,4.0
5214180,7,7.0
5214580,1,1.0
5214700,3,3.0
5214820,7,7.0
5214900,3,3.0
5215060,6,6.0
5215280,2,2.0
5215500,1,1.0
5215820,0.0,0.0
5215920,3,3.0
5216040,6,6.0
5216460,1,1.0
5216580,9,9.0
5216620,3,3.0
5217160,9,9.0
5217260,9,9.0
5217360,3,3.0
5217820,9,9.0
5218160,3,3.0
5218300,3,3.0
5218340,1,1.0
5218540,6,6.0
5218700,5,5.0
5218720,3,3.0
5218820,24,9.0
5219100,21,21.0
5219380,5,4.0
5219520,1,1.0
5219820,0.0,0.0
5219980,3,3.0
5220040,4,4.0
5220800,6,6.0
5220820,0.0,0.0
5221080,15,9.0
5221260,2,2.0
5221320,3,3.0
5221440,2,2.0
5221500,3,3.0
5221800,0.0,0.0
5222040,2,2.0
5222080,0.0,0.0
5222340,4,4.0
5222440,0.0,0.0
5222500,0.0,0.0
5222620,1,1.0
5222680,5,5.0
5222860,12,12.0
5223080,0.0,0.0
5223300,3,3.0
5223340,0.0,0.0
5223360,2,2.0
5223680,0.0,0.0
5223780,1,1.0
5223820,5,5.0
5223900,6,6.0
5224300,0.0,0.0
5224580,3,2.0
5224640,1,1.0
5224660,6,6.0
5224780,0.0,0.0
5224840,0.0,0.0
5225620,4,4.0
5225840,10,10.0
5225920,3,3.0
5226160,2,2.0
5226640,4,4.0
5226660,7,7.0
5227160,3,1.5
5227380,3,3.0
5227540,6,6.0
5227640,0.0,0.0
5227740,13,13.0
5228040,2,2.0
5228060,2,2.0
5228280,2,2.0
5228380,4,4.0
5228400,6,6.0
5228540,0.0,0.0
5228640,0.0,0.0
5228740,0.0,0.0
5228980,5,5.0
5229240,2,2.0
5229380,1,0.5
5229400,0.0,0.0
5229540,0.0,0.0
5229760,13,13.0
5229900,3,3.0
5230000,1,1.0
5230380,0.0,0.0
5230420,0.0,0.0
5230540,0.0,0.0
5230720,19,19.0
5230900,0.0,0.0
5231000,0.0,0.0
5231060,2,2.0
5231380,0.0,0.0
5231540,0.0,0.0
5231560,3,2.0
5231700,5,5.0
5231720,0.0,0.0
5231900,4,4.0
5231980,9,9.0
5232060,0.0,0.0
5232140,1,1.0
5232540,0.0,0.0
5232640,12,12.0
5232720,0.0,0.0
5232900,0.0,0.0
5233080,10,10.0
5233100,6,6.0
5233140,0.0,0.0
5233160,0.0,0.0
5233620,2,2.0
5233720,0.0,0.0
5233880,12,12.0
5233960,1,1.0
5234060,11,11.0
5234080,0.0,0.0
5234140,0.0,0.0
5234160,0.0,0.0
5234200,3,3.0
5234980,2,2.0
5235140,2,2.0
5235160,0.0,0.0
5235200,0.0,0.0
5235380,4,2.5
5235480,7,7.0
5235880,5,5.0
5236060,5,5.0
5236280,12,6.5
5236540,1,1.0
5236560,2,2.0
5236680,3,3.0
5236900,1,1.0
5236940,3,3.0
5237100,1,1.0
5237200,5,5.0
5237680,0.0,0.0
5238100,0.0,0.0
5238180,2,2.0
5238220,0.0,0.0
5238580,2,2.0
5238660,5,5.0
5238780,6,6.0
5238940,12,8.0
5239080,3,3.0
5239100,0.0,0.0
5239120,10,10.0
5239340,2,2.0
5239360,3,3.0
5239480,4,4.0
5239900,7,7.0
5240120,2,2.0
5240220,6,6.0
5240340,0.0,0.0
5240360,0.0,0.0
5240660,1,1.0
5240820,1,1.0
5240960,3,3.0
5240980,2,2.0
5241020,2,2.0
5241120,0.0,0.0
5241220,2,2.0
5241240,1,1.0
5241340,0.0,0.0
5241840,0.0,0.0
5242000,0.0,0.0
5242120,0.0,0.0
5242520,1,1.0
5242920,5,5.0
5243520,0.0,0.0
5243740,6,6.0
5243820,6,6.0
5243960,4,4.0
5244000,3,3.0
5244120,3,3.0
5244280,9,9.0
5244560,4,4.0
5244680,1,1.0
5244760,3,3.0
5244880,1,1.0
5244960,3,3.0
5245080,12,12.0
5245320,17,17.0
5245440,1,1.0
5245460,5,5.0
5245740,6,6.0
5246380,9,9.0
5246420,1,1.0
5246620,3,3.0
5246820,2,2.0
5246920,2,2.0
5247360,3,2.5
5247560,4,4.0
5247720,7,7.0
5247960,3,3.0
5248120,9,9.0
5248240,3,3.0
5248300,3,3.0
5248560,0.0,0.0
5248580,3,3.0
5248900,16,16.0
5248960,0.0,0.0
5248980,4,4.0
5249120,0.0,0.0
5249240,3,3.0
5249300,0.0,0.0
5249660,3,3.0
5249920,1,1.0
5250120,3,3.0
5250160,7,7.0
5250180,3,3.0
5250240,1,1.0
5250340,1,1.0
5250740,12,12.0
5251160,0.0,0.0
5251360,3,3.0
5251400,6,6.0
5251700,1,1.0
5252080,3,3.0
5252140,6,6.0
5252420,3,3.0
5252440,6,6.0
5252560,3,3.0
5252620,2,2.0
5252680,4,4.0
5252700,3,1.3333333333333333
5252960,11,11.0
5252980,4,4.0
5253040,3,3.0
5253520,3,3.0
5253560,12,12.0
5254140,7,7.0
5254320,1,1.0
5254420,1,1.0
5255480,5,4.0
5255560,2,2.0
5255940,3,3.0
5256080,4,4.0
5256260,4,4.0
5256380,6,6.0
5256480,0.0,0.0
5257040,5,5.0
5257100,3,3.0
5257260,0.0,0.0
5257880,1,1.0
5258300,3,3.0
5258380,3,3.0
5258620,6,6.0
5258940,7,7.0
5259460,4,4.0
5259520,8,8.0
5259720,1,1.0
5259940,8,8.0
5260320,16,16.0
5260660,3,3.0
5260720,0.0,0.0
5260920,4,4.0
5261320,3,3.0
5261340,5,5.0
5261440,2,2.0
5262460,12,12.0
5262600,1,1.0
5262660,3,3.0
5262980,11,11.0
5263100,4,4.0
5263980,6,6.0
5264020,3,3.0
5264160,7,7.0
5264240,18,18.0
5264600,2,2.0
5265240,1,1.0
5265260,3,3.0
5265600,0.0,0.0
5265640,5,5.0
5265980,6,6.0
5266240,0.0,0.0
5266280,2,2.0
5266300,3,3.0
5266560,1,1.0
5266700,12,12.0
5266960,1,1.0
5266980,0.0,0.0
5267020,1,1.0
5267040,16,16.0
5267680,20,20.0
5267960,0.0,0.0
5268260,1,1.0
5268960,7,7.0
5269080,6,6.0
5269120,2,2.0
5269960,3,3.0
5270080,23,23.0
5270140,4,4.0
5270360,12,12.0
5270460,18,18.0
5270600,5,5.0
5270840,8,8.0
5271060,3,3.0
5271240,10,10.0
5271260,3,3.0
5271380,1,1.0
5271800,1,1.0
5271940,1,1.0
5272060,0.0,0.0
5272120,7,7.0
5272520,15,15.0
5272900,3,2.5
5273860,1,1.0
5273900,0.0,0.0
5274060,9,9.0
5274340,9,9.0
5274900,7,3.5
5275200,7,7.0
5275380,6,6.0
5275640,1,1.0
5275680,3,3.0
5277660,7,7.0
5277980,7,7.0
5278100,10,10.0
5279360,23,23.0
5279680,5,5.0
5279720,2,2.0
5279860,1,1.0
5279880,10,10.0
5280460,6,6.0
5280680,0.0,0.0
5280720,6,6.0
5280880,0.0,0.0
5281320,12,12.0
5281620,13,13.0
5282060,1,1.0
5282200,1,1.0
5282320,0.0,0.0
5282600,19,19.0
5283000,14,14.0
5283200,0.0,0.0
5283220,3,3.0
5283480,4,4.0
5283660,5,5.0
5283840,7,7.0
5284200,0.0,0.0
5284740,6,6.0
5285080,16,16.0
5286780,14,14.0
5287340,4,4.0
5287880,3,3.0
5288900,5,5.0
5289060,5,5.0
5289540,11,11.0
5289620,9,9.0
5289900,0.0,0.0
5290400,1,1.0
5290780,9,9.0
5290900,11,11.0
5291180,22,22.0
5291200,3,3.0
5291720,6,6.0
5292280,1,1.0
5292320,3,3.0
5292480,24,13.0
5293020,12,12.0
5293040,1,1.0
5293240,48,48.0
5293720,14,14.0
5295000,2,2.0
5295120,9,9.0
5295500,7,7.0
5296340,1,1.0
5296720,36,36.0
5296820,1,1.0
5297040,7,7.0
5297500,6,6.0
5298020,29,29.0
5298380,3,3.0
5298780,7,7.0
5299120,7,5.0
5299280,20,20.0
5299820,10,10.0
5300060,1,1.0
5300700,13,13.0
5301180,11,11.0
5301400,1,1.0
5301560,2,2.0
5301700,0.0,0.0
5301880,6,6.0
5302640,15,15.0
5302680,5,5.0
5303400,7,7.0
5303700,2,2.0
5303920,3,3.0
5304140,6,6.0
5304280,6,6.0
5304320,3,3.0
5304840,39,39.0
5305160,1,1.0
5305220,10,10.0
5306200,1,1.0
5306860,5,5.0
5307580,3,3.0
5308000,3,3.0
5309220,9,9.0
5310060,37,37.0
5310620,16,16.0
5311340,36,36.0
5311640,23,23.0
5312000,3,3.0
5312100,7,7.0
5312480,10,10.0
5313500,1,1.0
5313820,1,1.0
5315800,29,29.0
5317120,17,17.0
5317560,7,7.0
5317580,27,27.0
5317960,8,8.0
5318440,24,24.0
5320340,3,3.0
5320660,12,12.0
5320760,3,3.0
5322740,5,5.0
5323100,3,3.0
5325100,29,29.0
5326180,29,29.0
5326760,45,45.0
5327200,8,8.0
5328100,26,26.0
5331440,34,34.0
5331580,11,11.0
5332480,19,19.0
5333700,2,2.0
5334260,14,14.0
5334660,22,22.0
5335200,28,28.0
5335840,45,45.0
5337860,28,28.0
5338620,3,3.0
5340180,25,25.0
5341500,36,36.0
5342080,44,44.0
5342180,18,18.0
5342880,13,13.0
5344380,49,49.0
5349260,28,28.0
5350280,7,7.0
5353140,28,28.0
5353580,37,37.0
5354660,37,26.0
5354980,21,21.0
5355340,26,26.0
5356620,39,39.0
5356680,2,2.0
5357740,60,60.0
5358560,71,71.0
5359500,28,28.0
5361080,27,27.0
5361360,36,19.5
5362540,7,7.0
5362800,6,6.0
5370180,25,25.0
5371580,1,1.0
5375860,27,27.0
5376920,36,36.0
5378020,47,47.0
5378640,3,3.0
5379260,1,1.0
5381160,51,51.0
5381560,26,26.0
5386520,31,31.0
5394060,22,22.0
5396260,56,56.0
5396440,114,114.0
5396500,19,19.0
5397200,23,23.0
5400320,51,51.0
5401540,60,60.0
5402140,7,7.0
5403460,64,64.0
5403840,9,9.0
5404420,4,4.0
5404540,59,59.0
5405660,44,44.0
5405860,2,2.0
5405940,15,15.0
5407840,59,59.0
5418920,17,17.0
5419440,23,23.0
5428320,29,29.0
5429760,33,33.0
5431220,38,38.0
5434600,20,20.0
5436300,109,109.0
5438400,2,2.0
5438420,102,102.0
5446000,64,64.0
5446100,50,50.0
5446340,35,35.0
5448840,58,58.0
5457820,15,15.0
5465380,35,35.0
5466640,116,116.0
5467900,50,50.0
5470040,179,179.0
5470400,55,55.0
5481140,56,56.0
5481720,21,21.0
5482320,47,47.0
5484380,198,198.0
5485980,191,191.0
5487340,120,120.0
5511740,143,143.0
5513860,2,2.0
5514620,63,63.0
5518060,110,110.0
5524740,157,157.0
5527260,17,17.0
5527940,108,108.0
5531560,5,5.0
5536840,65,65.0
5540280,77,77.0
5540940,20,20.0
5574640,44,44.0
5581140,83,83.0
5589840,65,65.0
5590080,77,77.0
5608020,23,23.0
5615020,219,219.0
5615320,173,173.0
5619420,4,4.0
5620320,198,198.0
5621680,53,53.0
5622480,113,113.0
5623160,218,218.0
5623440,181,181.0
5626860,207,207.0
5627180,131,131.0
5635740,369,369.0
5636480,12,12.0
5636880,0.0,0.0
5637780,63,63.0
5639500,335,335.0
5641720,24,24.0
5643160,30,30.0
5648340,11,11.0
5654280,184,184.0
5655360,0.0,0.0
5655960,42,42.0
5656060,297,297.0
5656200,16,16.0
5656960,24,24.0
5657160,1,1.0
5657420,231,231.0
5657520,26,26.0
5659200,46,46.0
5659320,3,3.0
5659560,67,67.0
5659720,2,2.0
5660280,0.0,0.0
5660440,0.0,0.0
5660840,237,237.0
5661480,16,16.0
5664020,2,2.0
5664080,259,259.0
5666240,377,377.0
5668400,13,13.0
5668440,34,34.0
5668460,15,15.0
5669700,6,6.0
5670560,57,57.0
5670580,12,12.0
5670840,18,18.0
5671060,2,2.0
5672360,1,1.0
5672720,15,15.0
5673180,3,3.0
5673400,69,69.0
5674740,17,17.0
5674760,7,7.0
5675540,8,8.0
5675820,0.0,0.0
5676380,4,4.0
5677020,13,13.0
5677960,8,8.0
5679980,4,4.0
5680020,76,76.0
5680980,21,21.0
5681200,28,28.0
5682700,14,14.0
5682940,33,33.0
5683040,1,1.0
5686300,17,17.0
5686580,10,10.0
5687240,148,148.0
5688560,17,13.5
5688960,23,23.0
5692620,73,73.0
5693260,5,5.0
5694940,10,10.0
5696220,20,20.0
5697620,18,18.0
5698880,6,6.0
5699420,23,23.0
5699800,29,29.0
5703980,19,19.0
5705500,21,21.0
5706240,10,10.0
5707200,25,25.0
5707240,121,121.0
5708000,19,19.0
5709720,68,68.0
5709960,12,12.0
5710500,66,66.0
5710600,44,44.0
5712600,7,7.0
5714080,3,3.0
5714980,41,41.0
5715120,9,9.0
5715340,6,6.0
5715540,37,37.0
5716640,2,2.0
5717120,28,28.0
5717360,15,15.0
5717760,2,2.0
5718440,9,9.0
5718640,10,10.0
5719480,57,57.0
5721200,10,7.0
5721320,1,1.0
5722440,8,8.0
5723040,1,1.0
5724120,20,20.0
5725220,37,37.0
5726240,2,2.0
5726420,13,13.0
5726440,29,29.0
5726460,14,14.0
5726560,69,69.0
5727860,37,37.0
5728340,1,1.0
5729100,9,9.0
5729780,3,3.0
5730160,15,15.0
5730360,9,9.0
5731500,18,18.0
5732660,2,2.0
5732900,14,14.0
5733340,18,18.0
5734680,5,5.0
5735300,11,11.0
5736440,38,38.0
5739020,74,74.0
5739960,53,53.0
5740600,4,4.0
5742240,20,20.0
5744640,6,6.0
5747660,18,18.0
5751140,11,11.0
5757580,7,7.0
5760480,46,46.0
5761500,34,34.0
5762280,40,40.0
5763660,46,46.0
5764920,2,2.0
5768800,60,60.0
5770500,46,46.0
5771240,40,40.0
5805520,95,95.0
5810480,92,92.0
5810780,83,83.0
5816920,78,78.0
5834780,31,31.0
5835500,157,157.0
5840940,146,146.0
5842220,153,153.0
5842540,224,224.0
5849240,106,106.0
5855280,162,162.0
5864280,137,82.5
5865000,159,159.0
5868640,83,83.0
5875820,194,194.0
5876100,14,14.0
5882660,160,160.0
5883380,96,96.0
5886260,222,222.0
5889040,44,44.0
5891980,36,36.0
5898120,15,15.0
5909880,27,27.0
5912900,102,102.0
5932520,53,53.0
5933580,154,154.0
5934980,32,32.0
5939800,231,231.0
5940820,234,234.0
5945460,107,107.0
5947700,141,141.0
5949920,19,19.0
5950040,133,133.0
5950920,0.0,0.0
5954880,55,55.0
5956680,161,161.0
5958900,119,119.0
5959440,33,33.0
5962240,114,114.0
5964100,161,161.0
5965460,314,314.0
5965660,26,26.0
5967540,111,111.0
5970000,5,5.0
5970020,38,38.0
5970220,95,95.0
5975140,122,122.0
5977300,29,29.0
5978880,11,11.0
5979860,30,30.0
5980660,6,6.0
5981320,24,24.0
5981900,15,15.0
5983920,21,21.0
5989100,9,9.0
5990520,66,66.0
5992080,42,42.0
5993440,18,18.0
5995840,39,39.0
5996060,48,48.0
5997420,4,4.0
6002120,5,5.0
6002440,167,167.0
6003180,14,14.0
6003460,30,30.0
6005780,54,54.0
6007320,14,14.0
6010500,34,34.0
6014060,107,107.0
6016380,45,45.0
6016780,34,34.0
6019340,11,11.0
6019580,6,6.0
6020000,23,23.0
6021540,332,332.0
6023420,95,95.0
6025960,8,8.0
6028840,77,77.0
6030240,343,343.0
6035660,39,39.0
6038820,56,56.0
6044540,11,11.0
6046300,51,51.0
6048080,23,23.0
6051400,39,39.0
6051620,29,29.0
6067220,54,54.0
6067820,67,67.0
6070740,4,4.0
6072140,5,5.0
6076840,5,5.0
6084080,136,136.0
6087640,4,4.0
6091940,99,99.0
6095540,95,95.0
6104440,78,78.0
6107940,40,40.0
6116040,149,149.0
6121140,134,134.0
6121460,156,156.0
6128340,143,143.0
6134140,191,191.0
6149980,37,37.0
6153180,134,134.0
6153300,134,134.0
6155080,83,83.0
6157880,48,48.0
6175240,28,28.0
6186900,77,77.0
6192140,111,111.0
6196980,28,28.0
6199920,9,9.0
6200740,127,127.0
6220500,322,322.0
6223940,93,93.0
6225520,144,144.0
6226660,101,101.0
6237240,136,136.0
6241240,53,53.0
6242000,269,269.0
6242720,205,205.0
6243440,57,57.0
6254260,44,44.0
6255720,405,405.0
6258560,281,281.0
6259020,95,95.0
6259140,340,340.0
6262900,5,5.0
6264880,287,287.0
6266440,226,226.0
6268980,425,425.0
6269440,13,13.0
6282780,37,37.0
6283340,76,76.0
6289500,177,177.0
6291320,71,71.0
6291620,2,2.0
6296400,39,39.0
6309100,70,70.0
6316000,61,61.0
6341280,130,130.0
6349500,140,140.0
6350220,88,88.0
6350360,167,167.0
6350860,1,1.0
6350880,116,112.0
6351340,114,114.0
6351740,79,79.0
6351800,146,146.0
6352240,2,1.5
6352600,57,57.0
6352900,81,81.0
6353520,49,49.0
6353600,0.0,0.0
6353620,1,1.0
6353660,3,3.0
6353780,168,168.0
6353900,0.0,0.0
6353960,16,16.0
6354020,4,4.0
6354240,375,375.0
6354320,260,260.0
6355700,2,2.0
6355960,1,1.0
6356100,96,96.0
6356760,2,2.0
6356780,3,3.0
6356860,6,6.0
6357420,4,4.0
6357540,4,4.0
6357640,4,4.0
6358480,3,3.0
6358800,8,8.0
6358880,3,3.0
6359020,9,9.0
6359140,6,6.0
6359500,83,83.0
6359600,3,3.0
6359760,2,2.0
6360140,1,1.0
6360560,2,2.0
6360700,11,11.0
6360800,3,3.0
6360900,157,56.666666666666664
6361080,2,2.0
6361140,5,5.0
6361480,6,6.0
6362760,4,4.0
6362880,1,1.0
6363240,4,4.0
6363300,7,7.0
6364120,5,5.0
6364200,9,9.0
6365000,2,2.0
6365480,5,5.0
6365540,1,1.0
6365660,6,6.0
6365760,6,6.0
6365840,1,1.0
6366040,3,3.0
6366320,16,10.0
6366420,6,6.0
6367480,225,225.0
6367540,8,8.0
6367580,2,2.0
6367700,8,8.0
6367720,11,11.0
6367940,2,2.0
6368500,2,2.0
6368960,10,10.0
6369340,5,3.0
6369640,20,20.0
6369740,11,11.0
6369760,12,12.0
6370260,3,3.0
6370880,147,147.0
6371280,6,6.0
6371720,2,2.0
6372340,2,2.0
6372880,12,12.0
6373340,5,5.0
6373380,9,9.0
6373580,7,7.0
6373660,9,9.0
6373780,10,10.0
6374220,1,1.0
6374740,1,1.0
6375900,13,7.5
6375920,12,12.0
6375960,6,6.0
6376320,8,8.0
6376360,6,6.0
6376400,3,3.0
6376640,10,10.0
6377120,9,9.0
6377180,12,12.0
6377720,1,1.0
6377760,12,12.0
6377980,2,2.0
6378160,11,11.0
6378680,14,14.0
6378920,12,12.0
6379240,2,2.0
6379540,1,1.0
6380000,4,4.0
6380960,6,6.0
6381920,12,12.0
6382080,5,5.0
6382240,11,11.0
6382380,3,3.0
6382900,4,4.0
6383040,5,5.0
6384040,10,10.0
6384220,3,3.0
6384360,12,12.0
6384400,2,2.0
6384420,13,11.0
6385300,11,11.0
6385320,9,9.0
6385340,3,3.0
6385800,1,1.0
6385880,10,10.0
6386300,5,5.0
6386840,16,16.0
6387060,14,14.0
6387180,3,3.0
6387460,2,2.0
6387780,9,9.0
6388000,4,4.0
6388100,21,14.0
6388240,1,1.0
6388860,1,1.0
6389120,3,3.0
6389480,15,15.0
6389660,5,5.0
6389680,13,13.0
6389980,3,3.0
6390080,7,7.0
6390120,5,5.0
6390320,7,7.0
6390440,2,2.0
6390720,5,2.5
6390800,1,1.0
6390840,0.0,0.0
6391160,4,4.0
6391440,3,3.0
6391560,10,6.5
6391740,1,1.0
6391780,0.0,0.0
6391800,11,7.5
6391860,0.0,0.0
6391880,1,1.0
6391900,3,2.0
6392040,1,1.0
6392160,0.0,0.0
6392180,1,1.0
6392800,0.0,0.0
6392860,0.0,0.0
6392920,2,1.0
6392960,4,4.0
6393180,0.0,0.0
6393200,1,1.0
6393280,2,2.0
6393360,1,1.0
6393540,1,1.0
6393700,6,6.0
6393960,2,1.0
6394000,0.0,0.0
6394200,1,1.0
6394320,2,2.0
6394440,2,2.0
6394560,0.0,0.0
6394700,2,2.0
6395020,1,1.0
6395160,11,11.0
6395280,2,2.0
6395380,13,13.0
6395460,1,1.0
6395560,2,2.0
6395660,2,2.0
6395940,2,2.0
6396020,2,2.0
6396040,1,1.0
6396340,1,1.0
6396380,5,5.0
6396480,2,2.0
6396780,2,2.0
6397340,1,1.0
6397480,0.0,0.0
6397640,6,4.5
6397800,3,3.0
6397840,3,1.5
6398060,3,3.0
6398080,1,1.0
6398140,1,1.0
6398200,7,7.0
6399560,4,4.0
6399640,1,1.0
6399760,2,2.0
6399900,1,1.0
6399960,5,5.0
6400080,4,4.0
6400420,3,3.0
6400600,3,3.0
6400700,2,2.0
6400740,3,3.0
6400780,5,5.0
6401120,6,6.0
6401140,0.0,0.0
6401320,3,3.0
6401340,1,1.0
6401480,1,1.0
6401520,1,1.0
6401600,4,4.0
6401820,10,10.0
6401920,7,7.0
6402020,5,5.0
6402140,2,2.0
6402180,0.0,0.0
6402340,0.0,0.0
6402360,1,1.0
6402460,1,1.0
6402540,1,1.0
6402580,1,1.0
6402620,0.0,0.0
6402660,1,1.0
6403100,0.0,0.0
6403180,3,3.0
6403220,3,3.0
6403260,11,11.0
6403360,0.0,0.0
6403520,0.0,0.0
6403640,2,2.0
6403700,0.0,0.0
6403860,1,1.0
6404000,3,3.0
6404020,4,4.0
6404280,0.0,0.0
6404300,0.0,0.0
6404360,0.0,0.0
6404840,3,2.0
6405240,3,3.0
6405320,3,3.0
6405400,3,3.0
6405420,0.0,0.0
6405620,1,1.0
6405840,4,4.0
6406240,0.0,0.0
6406460,3,3.0
6406560,2,2.0
6406600,5,5.0
6406620,1,1.0
6407120,1,1.0
6407360,1,1.0
6407580,3,3.0
6407600,3,3.0
6407640,0.0,0.0
6407700,6,6.0
6407740,15,15.0
6408140,3,3.0
6408220,3,3.0
6408380,7,7.0
6408500,1,1.0
6408700,3,3.0
6408740,6,6.0
6408800,5,5.0
6408960,2,2.0
6409040,2,2.0
6409140,1,1.0
6409340,1,1.0
6409380,1,1.0
6409480,1,1.0
6409980,1,1.0
6410100,1,1.0
6410220,4,4.0
6410360,1,1.0
6410440,1,1.0
6410700,8,8.0
6410740,2,2.0
6410840,1,1.0
6410880,2,2.0
6411080,1,1.0
6411320,1,1.0
6411400,6,6.0
6411740,0.0,0.0
6411920,1,1.0
6411960,3,3.0
6412120,10,10.0
6412160,1,1.0
6412280,3,3.0
6412460,2,2.0
6412580,7,7.0
6412640,1,1.0
6413080,1,1.0
6413180,1,1.0
6413380,2,2.0
6413600,0.0,0.0
6413640,2,2.0
6413720,1,1.0
6414000,4,3.0
6414040,3,3.0
6414100,1,0.5
6414160,0.0,0.0
6414400,6,6.0
6414620,2,2.0
6414960,1,1.0
6415060,7,7.0
6415140,2,1.0
6415480,1,1.0
6415500,3,3.0
6415780,3,3.0
6415800,1,1.0
6415820,2,1.5
6415880,1,1.0
6416100,0.0,0.0
6416160,2,2.0
6416220,0.0,0.0
6416500,2,2.0
6417040,3,3.0
6417240,1,1.0
6417260,4,4.0
6417280,1,1.0
6417560,9,5.5
6418360,2,2.0
6418400,13,13.0
6418440,4,4.0
6418900,5,5.0
6419020,12,12.0
6419180,3,3.0
6419320,2,2.0
6419780,3,3.0
6419800,2,2.0
6419920,0.0,0.0
6420000,5,5.0
6420060,2,2.0
6420080,0.0,0.0
6420120,2,1.5
6420140,4,4.0
6420180,0.0,0.0
6420200,1,1.0
6420840,4,4.0
6420980,5,5.0
6421040,4,4.0
6421100,0.0,0.0
6421120,1,1.0
6421720,1,1.0
6421820,6,6.0
6421880,1,1.0
6422000,0.0,0.0
6422120,0.0,0.0
6422140,7,7.0
6422260,2,2.0
6422480,4,4.0
6422680,2,2.0
6422780,1,1.0
6422920,0.0,0.0
6423020,0.0,0.0
6423140,0.0,0.0
6423180,0.0,0.0
6423680,9,9.0
6423860,4,4.0
6424020,0.0,0.0
6424160,4,4.0
6424200,4,4.0
6424240,0.0,0.0
6424420,2,2.0
6424440,1,1.0
6424620,2,2.0
6424920,0.0,0.0
6425040,2,2.0
6425160,4,4.0
6425200,0.0,0.0
6425300,2,2.0
6425500,0.0,0.0
6425520,6,6.0
6425580,6,6.0
6425660,0.0,0.0
6425680,2,2.0
6425840,4,4.0
6426220,3,3.0
6426260,2,2.0
6426620,0.0,0.0
6426940,1,1.0
6426960,2,2.0
6427100,5,5.0
6427260,0.0,0.0
6427280,1,1.0
6427300,3,1.5
6427460,1,1.0
6427500,3,3.0
6427540,2,2.0
6427780,3,3.0
6427900,8,8.0
6428260,2,2.0
6428300,0.0,0.0
6428320,3,3.0
6428460,12,12.0
6428520,3,3.0
6428540,0.0,0.0
6428580,3,3.0
6428700,1,1.0
6428860,1,1.0
6428960,0.0,0.0
6429040,5,5.0
6429080,1,1.0
6429460,3,3.0
6429580,0.0,0.0
6429720,0.0,0.0
6429780,1,1.0
6429840,2,2.0
6430300,3,3.0
6430460,0.0,0.0
6430820,2,1.6666666666666667
6431000,2,2.0
6431280,4,4.0
6431360,2,2.0
6431380,3,3.0
6431580,1,1.0
6431820,3,1.5
6432040,1,1.0
6432300,3,2.0
6432340,3,3.0
6432380,0.0,0.0
6432420,0.0,0.0
6432600,0.0,0.0
6432860,0.0,0.0
6433080,6,6.0
6433560,2,2.0
6433600,3,3.0
6433720,7,7.0
6434040,1,1.0
6434100,1,1.0
6434760,0.0,0.0
6434800,8,8.0
6434900,2,2.0
6434980,2,2.0
6435160,11,11.0
6435400,4,3.0
6435460,4,4.0
6435740,3,3.0
6435840,3,3.0
6435960,3,3.0
6436040,7,7.0
6436100,7,7.0
6436400,6,6.0
6436500,0.0,0.0
6436540,2,2.0
6436880,3,3.0
6436920,5,5.0
6437420,1,1.0
6437540,11,11.0
6437560,2,2.0
6437580,4,2.0
6437780,2,2.0
6438160,3,3.0
6438180,1,1.0
6438320,1,1.0
6438620,0.0,0.0
6438820,4,4.0
6438980,2,2.0
6439160,1,1.0
6439220,0.0,0.0
6439340,3,2.0
6439360,3,3.0
6439660,0.0,0.0
6440480,4,4.0
6440720,1,1.0
6440800,2,2.0
6440900,3,3.0
6441120,1,1.0
6441280,7,4.5
6441380,4,4.0
6441520,1,1.0
6441640,4,4.0
6441940,0.0,0.0
6442440,3,3.0
6442480,8,8.0
6442860,2,2.0
6442960,4,4.0
6443040,1,1.0
6443380,4,4.0
6443760,3,3.0
6443860,1,1.0
6444380,10,10.0
6444500,2,2.0
6444760,4,4.0
6444780,1,0.5
6444800,3,3.0
6444880,2,2.0
6444960,3,3.0
6445120,14,14.0
6445420,0.0,0.0
6445620,7,7.0
6445800,0.0,0.0
6445860,0.0,0.0
6445920,0.0,0.0
6446100,1,1.0
6446140,0.0,0.0
6446360,3,3.0
6446380,14,14.0
6446660,13,13.0
6447100,2,2.0
6447140,1,1.0
6447200,0.0,0.0
6447260,2,2.0
6447460,1,1.0
6447580,1,1.0
6447680,0.0,0.0
6447760,11,11.0
6447900,4,4.0
6448240,0.0,0.0
6448260,1,1.0
6448380,3,3.0
6448560,9,9.0
6448860,1,1.0
6448960,6,6.0
6449000,1,1.0
6449200,3,3.0
6449240,1,1.0
6449280,3,3.0
6449920,3,3.0
6450000,0.0,0.0
